trader_id,day,position_notional_m,n_trades,trade_hour,daily_pnl_m,cancel_rate,limit_util,rogue_active
T009,108,12.382,14,14.03,0.103,0.033,0.457,0
T009,109,13.798,17,14.26,-0.321,0.138,0.509,0
T009,110,8.78,17,12.6,-1.332,0.046,0.324,0
T009,111,11.686,15,12.85,-0.233,0.123,0.431,0
T009,112,11.59,13,13.23,-1.058,0.113,0.428,0
T009,113,10.411,19,12.73,-0.253,0.036,0.384,0
T009,114,13.435,12,13.06,0.292,0.082,0.496,0
T009,115,10.363,20,15.01,-0.8,0.007,0.382,0
T009,116,12.04,21,14.57,0.982,0.136,0.444,0
T009,117,10.778,21,12.15,0.536,0.121,0.398,0
T009,118,11.63,16,12.08,-1.258,0.121,0.429,0
T009,119,11.605,16,11.72,-0.039,0.146,0.428,0
T009,120,9.394,14,11.25,0.792,0.1,0.347,0
T009,121,10.312,15,15.42,0.684,0.069,0.38,0
T009,122,10.478,16,13.52,-0.15,0.059,0.387,0
T009,123,7.843,13,13.23,0.225,0.047,0.289,0
T009,124,11.248,15,13.54,-0.801,0.261,0.415,0
T009,125,10.29,18,12.55,1.022,0.069,0.38,0
T009,126,14.233,20,13.29,0.434,0.028,0.525,0
T009,127,13.62,20,12.93,0.794,0.194,0.503,0
T009,128,6.919,17,13.63,0.097,0.151,0.255,0
T009,129,9.836,21,13.89,0.183,0.129,0.363,0
T009,130,9.739,14,12.99,0.068,0.203,0.359,0
T009,131,9.849,10,13.93,0.235,0.076,0.363,0
T009,132,7.49,14,12.46,-0.502,0.052,0.276,0
T009,133,11.997,14,12.72,0.313,0.077,0.443,0
T009,134,8.934,17,13.01,-0.666,0.131,0.33,0
T009,135,8.111,23,12.46,-0.576,0.034,0.299,0
T009,136,8.81,12,13.46,-0.072,0.064,0.325,0
T009,137,8.128,14,11.82,0.18,0.013,0.3,0
T009,138,11.489,16,12.24,0.834,0.066,0.424,0
T009,139,10.615,17,12.49,0.064,0.155,0.392,0
T009,140,8.921,17,13.68,-0.348,0.039,0.329,0
T009,141,9.995,19,12.65,-0.41,0.03,0.369,0
T009,142,11.863,14,12.7,-0.098,0.073,0.438,0
T009,143,10.881,16,12.26,-0.273,0.055,0.402,0
T009,144,10.935,16,12.32,0.611,0.162,0.403,0
T009,145,9.81,12,15.02,0.641,0.077,0.362,0
T009,146,7.448,15,12.45,-0.108,0.168,0.275,0
T009,147,12.194,21,12.62,0.557,0.124,0.45,0
T009,148,9.108,13,13.26,-0.036,0.059,0.336,0
T009,149,12.175,13,13.12,-0.037,0.06,0.449,0
T009,150,8.621,20,12.82,-0.383,0.181,0.318,0
T009,151,13.886,11,12.09,0.047,0.054,0.512,0
T009,152,9.278,17,11.79,-0.276,0.016,0.342,0
T009,153,11.04,16,10.78,-1.339,0.065,0.407,0
T009,154,10.45,16,13.69,0.485,0.048,0.386,0
T009,155,10.795,20,11.75,-0.427,0.007,0.398,0
T009,156,11.147,18,13.46,-0.802,0.114,0.411,0
T009,157,12.644,16,13.19,0.838,0.062,0.467,0
T009,158,12.936,19,10.56,-0.426,0.035,0.477,0
T009,159,10.219,14,13.75,0.62,0.108,0.377,0
T009,160,9.544,16,12.09,0.706,0.06,0.352,0
T009,161,12.697,20,12.46,0.02,0.057,0.469,0
T009,162,10.916,12,12.83,0.436,0.093,0.403,0
T009,163,10.181,22,13.18,-0.393,0.04,0.376,0
T009,164,10.146,14,12.06,0.435,0.079,0.374,0
T009,165,13.229,11,12.76,-0.432,0.105,0.488,0
T009,166,9.766,18,13.63,0.094,0.081,0.36,0
T009,167,10.879,16,12.82,-0.523,0.048,0.401,0
T009,168,10.757,19,13.55,0.565,0.046,0.397,0
T009,169,14.525,19,13.71,0.395,0.05,0.536,0
T009,170,9.116,15,13.56,-0.581,0.082,0.336,0
T009,171,11.265,18,13.4,0.409,0.044,0.416,0
T009,172,12.315,18,14.19,-0.312,0.148,0.454,0
T009,173,10.765,19,14.04,-0.331,0.106,0.397,0
T009,174,11.684,16,13.74,0.745,0.076,0.431,0
T009,175,10.422,17,12.69,-0.257,0.096,0.385,0
T009,176,11.798,17,12.48,0.025,0.073,0.435,0
T009,177,12.164,20,13.99,0.986,0.069,0.449,0
T009,178,9.86,12,13.97,-1.011,0.02,0.364,0
T009,179,8.092,16,12.93,-1.254,0.048,0.299,0
T009,180,12.758,23,12.59,-0.886,0.066,0.471,0
T009,181,8.055,15,14.45,-0.35,0.102,0.297,0
T009,182,11.382,11,12.21,1.466,0.039,0.42,0
T009,183,10.899,15,12.09,-1.338,0.167,0.402,0
T009,184,11.786,16,13.02,0.026,0.038,0.435,0
T009,185,9.743,18,13.37,-0.476,0.041,0.359,0
T009,186,13.507,20,13.11,-0.161,0.105,0.498,0
T009,187,14.633,17,13.11,-0.021,0.039,0.54,0
T009,188,9.617,18,13.1,0.263,0.127,0.355,0
T009,189,7.794,18,12.28,-0.722,0.175,0.288,0
T009,190,8.221,16,11.02,0.181,0.047,0.303,0
T009,191,8.231,17,12.66,-1.22,0.023,0.304,0
T009,192,10.275,18,10.87,-0.379,0.114,0.379,0
T009,193,10.825,19,13.23,0.343,0.15,0.399,0
T009,194,8.251,16,12.68,0.978,0.027,0.304,0
T009,195,11.424,20,14.44,0.022,0.051,0.422,0
T009,196,13.026,21,13.59,-1.416,0.03,0.481,0
T009,197,11.837,16,11.69,0.594,0.095,0.437,0
T009,198,13.005,17,14.23,-1.256,0.127,0.48,0
T009,199,7.578,19,13.5,-0.485,0.042,0.28,0
T009,200,12.136,17,11.85,0.16,0.092,0.448,0
T009,201,11.746,14,13.08,-0.922,0.032,0.433,0
T009,202,9.121,15,13.87,-0.545,0.091,0.337,0
T009,203,9.774,21,14.41,0.565,0.183,0.361,0
T009,204,14.768,16,13.65,0.254,0.091,0.545,0
T009,205,6.448,20,12.29,-1.252,0.09,0.238,0
T009,206,9.346,14,12.59,0.551,0.007,0.345,0
T009,207,12.569,8,14.52,0.222,0.239,0.464,0
T009,208,9.334,16,13.44,0.518,0.185,0.344,0
T009,209,7.889,21,10.42,0.693,0.042,0.291,0
T009,210,11.574,16,13.62,1.465,0.025,0.427,0
T009,211,9.334,19,11.53,0.302,0.107,0.344,0
T009,212,10.928,15,13.39,0.402,0.141,0.403,0
T009,213,12.022,16,12.18,0.4,0.05,0.444,0
T009,214,11.219,22,13.15,-0.321,0.046,0.414,0
T009,215,10.11,17,13.55,-0.017,0.112,0.373,0
T009,216,11.671,17,12.06,-0.159,0.191,0.431,0
T009,217,10.851,17,13.47,0.26,0.039,0.4,0
T009,218,8.74,12,12.56,0.63,0.05,0.322,0
T009,219,9.634,17,13.39,-0.12,0.129,0.355,0
T009,220,9.997,15,13.32,-0.338,0.012,0.369,0
T009,221,7.304,14,13.26,-0.945,0.132,0.27,0
T009,222,7.083,19,14.91,1.204,0.057,0.261,0
T009,223,11.333,17,13.94,0.714,0.093,0.418,0
T009,224,9.063,18,12.57,-0.152,0.133,0.334,0
T009,225,10.164,15,13.7,0.136,0.023,0.375,0
T009,226,13.349,23,14.64,0.228,0.067,0.493,0
T009,227,7.77,16,13.55,-0.688,0.07,0.287,0
T009,228,10.226,17,13.12,0.435,0.182,0.377,0
T009,229,10.458,10,12.85,-0.476,0.231,0.386,0
T009,230,11.801,19,12.69,0.405,0.049,0.435,0
T009,231,14.143,19,11.65,-1.053,0.096,0.522,0
T009,232,10.693,20,14.74,-0.321,0.021,0.395,0
T009,233,9.479,17,11.75,0.007,0.05,0.35,0
T009,234,7.589,16,13.21,0.135,0.068,0.28,0
T009,235,8.0,17,13.15,-0.71,0.086,0.295,0
T009,236,11.499,16,12.32,-0.578,0.068,0.424,0
T009,237,13.059,18,13.17,0.428,0.077,0.482,0
T009,238,11.398,18,12.62,0.694,0.051,0.421,0
T009,239,9.618,19,13.87,-0.62,0.033,0.355,0
T009,240,11.298,10,12.36,0.733,0.39,0.417,0
T009,241,9.751,14,12.48,0.265,0.08,0.36,0
T009,242,9.215,14,13.55,-0.154,0.013,0.34,0
T009,243,9.552,19,12.54,-0.049,0.051,0.352,0
T009,244,9.625,17,13.88,0.037,0.194,0.355,0
T009,245,7.241,20,12.55,0.587,0.18,0.267,0
T009,246,10.727,15,11.86,-0.095,0.179,0.396,0
T009,247,11.384,25,12.66,0.736,0.061,0.42,0
T009,248,14.727,19,13.39,-0.519,0.075,0.543,0
T009,249,13.545,21,13.06,0.379,0.062,0.5,0
T010,0,5.311,8,10.14,-0.558,0.085,0.4,0
T010,1,5.979,14,9.62,0.814,0.091,0.45,0
T010,2,6.837,11,10.36,-0.017,0.053,0.514,0
T010,3,6.195,21,9.2,-0.323,0.054,0.466,0
T010,4,7.513,16,10.93,-0.457,0.172,0.565,0
T010,5,5.492,14,11.92,0.202,0.049,0.413,0
T010,6,4.076455,19,9.68,-0.286,0.19,0.253,0
T010,7,5.623,16,10.09,0.612,0.171,0.423,0
T010,8,6.257,18,8.78,0.302,0.118,0.471,0
T010,9,5.863,13,11.45,0.246,0.226,0.441,0
T010,10,4.91,21,11.67,-0.6,0.095,0.369,0
T010,11,6.482,19,11.74,-0.288,0.076,0.488,0
T010,12,6.365,19,9.54,-0.542,0.111,0.479,0
T010,13,6.98,18,10.57,-0.468,0.071,0.525,0
T010,14,4.826,21,11.29,-0.21,0.031,0.363,0
T010,15,4.412,13,10.56,-0.107,0.026,0.332,0
T010,16,5.542,11,9.38,-0.271,0.102,0.417,0
T010,17,5.322,18,11.86,0.098,0.042,0.4,0
T010,18,5.39,14,10.72,0.322,0.049,0.405,0
T010,19,4.107,18,10.29,-0.052,0.114,0.309,0
T010,20,5.784,17,9.85,-0.314,0.101,0.435,0
T010,21,5.068,19,10.53,0.107,0.009,0.381,0
T010,22,5.441,17,9.71,0.277,0.238,0.409,0
T010,23,5.385,15,8.67,-0.584,0.108,0.405,0
T010,24,4.968,12,8.87,0.102,0.113,0.374,0
T010,25,5.22,16,9.9,0.138,0.023,0.393,0
T010,26,6.149,15,10.09,0.54,0.018,0.463,0
T010,27,5.089,16,10.51,0.435,0.113,0.383,0
T010,28,4.66,19,9.37,0.696,0.066,0.351,0
T010,29,5.002,15,10.84,-0.356,0.053,0.376,0
T010,30,5.533,18,11.01,-0.037,0.027,0.416,0
T010,31,6.142,15,8.05,-0.492,0.128,0.462,0
T010,32,4.076455,16,9.31,-0.29,0.161,0.25,0
T010,33,6.013,15,11.86,-0.512,0.03,0.452,0
T010,34,4.193,18,11.22,0.421,0.128,0.315,0
T010,35,4.939,17,9.14,-0.251,0.08,0.372,0
T010,36,5.257,12,9.56,-0.322,0.098,0.395,0
T010,37,5.375,14,10.35,-0.29,0.122,0.404,0
T010,38,6.086,12,10.7,-0.036,0.179,0.458,0
T010,39,5.005,16,9.74,0.366,0.108,0.377,0
T010,40,5.717,14,9.74,-0.547,0.066,0.43,0
T010,41,5.404,17,10.46,0.071,0.048,0.407,0
T010,42,6.257,9,12.07,-0.657,0.024,0.471,0
T010,43,6.029,14,10.0,-0.121,0.052,0.454,0
T010,44,4.292,15,11.6,0.117,0.102,0.323,0
T010,45,5.39,13,11.03,-0.227,0.086,0.405,0
T010,46,4.88,19,9.41,-0.396,0.221,0.367,0
T010,47,5.294,21,11.05,-0.003,0.076,0.398,0
T010,48,7.284,17,11.03,0.467,0.113,0.548,0
T010,49,5.672,16,11.02,-0.404,0.091,0.427,0
T010,50,5.272,17,10.08,-0.793,0.123,0.397,0
T010,51,5.172,20,10.36,0.107,0.083,0.389,0
T010,52,5.783,14,11.29,-0.653,0.066,0.435,0
T010,53,4.076455,17,10.92,0.404,0.054,0.282,0
T010,54,4.076455,16,10.48,0.208,0.015,0.296,0
T010,55,5.073,22,9.33,0.494,0.147,0.382,0
T010,56,4.843,15,10.04,-0.13,0.061,0.364,0
T010,57,4.076455,15,10.02,0.511,0.039,0.288,0
T010,58,6.696,17,10.77,-0.163,0.177,0.504,0
T010,59,4.374,17,9.48,0.192,0.089,0.329,0
T010,60,4.598,13,12.35,-0.004,0.08,0.346,0
T010,61,5.52,20,10.43,-0.411,0.043,0.415,0
T010,62,5.072,14,10.75,-0.496,0.031,0.382,0
T010,63,5.182,19,10.56,-0.298,0.041,0.39,0
T010,64,5.354,16,9.62,0.443,0.086,0.403,0
T010,65,4.44,14,12.82,0.1,0.135,0.334,0
T010,66,5.993,17,10.66,-0.055,0.075,0.451,0
T010,67,4.356,20,10.03,0.509,0.063,0.328,0
T010,68,4.565,17,9.34,-0.536,0.087,0.343,0
T010,69,4.135,17,10.27,-0.994,0.066,0.311,0
T010,70,4.506,16,11.22,-0.351,0.081,0.339,0
T010,71,4.457,16,10.84,-0.963,0.049,0.335,0
T010,72,5.819,16,10.94,0.152,0.063,0.438,0
T010,73,6.371,20,10.22,1.02,0.087,0.479,0
T010,74,4.861,19,11.56,0.242,0.084,0.366,0
T010,75,5.088,16,11.2,-0.095,0.038,0.383,0
T010,76,4.862,17,9.96,0.831,0.097,0.366,0
T010,77,5.411,19,9.18,0.14,0.044,0.407,0
T010,78,5.754,13,8.5,0.199,0.132,0.433,0
T010,79,4.076455,12,11.17,0.052,0.179,0.282,0
T010,80,5.012,15,10.57,0.121,0.12,0.377,0
T010,81,6.128,14,10.02,-0.245,0.054,0.461,0
T010,82,5.72,15,11.3,-0.204,0.007,0.43,0
T010,83,6.274,14,11.07,0.699,0.082,0.472,0
T010,84,7.027,17,9.74,-0.234,0.09,0.529,0
T010,85,5.509,22,10.45,-0.77,0.036,0.414,0
T010,86,6.059,16,11.5,-0.359,0.19,0.456,0
T010,87,6.432,15,11.96,-0.663,0.03,0.484,0
T010,88,4.896,15,10.67,-0.267,0.094,0.368,0
T010,89,6.679,20,10.73,-0.257,0.106,0.502,0
T010,90,4.409,18,10.77,-0.583,0.076,0.332,0
T010,91,5.635,17,10.69,-0.471,0.062,0.424,0
T010,92,6.684,16,9.85,-0.142,0.015,0.503,0
T010,93,4.46,16,9.98,0.355,0.067,0.336,0
T010,94,5.518,14,9.65,0.749,0.084,0.415,0
T010,95,4.758,15,11.05,-0.607,0.151,0.358,0
T010,96,6.352,20,11.55,-0.58,0.027,0.478,0
T010,97,4.856,13,12.05,-0.19,0.064,0.365,0
T010,98,4.297,20,8.68,-0.042,0.181,0.323,0
T010,99,4.731,21,10.87,0.357,0.07,0.356,0
T010,100,4.189,19,10.84,-0.243,0.151,0.315,0
T010,101,5.851,17,10.21,0.795,0.044,0.44,0
T010,102,5.069,18,10.66,-0.257,0.179,0.381,0
T010,103,4.654,16,9.97,0.301,0.048,0.35,0
T010,104,4.723,12,11.25,-0.861,0.24,0.355,0
T010,105,4.076455,18,9.07,0.201,0.056,0.302,0
T010,106,4.812,16,9.76,0.065,0.045,0.362,0
T010,107,5.32,18,10.29,-0.232,0.08,0.4,0
T010,108,5.493,21,10.78,0.029,0.048,0.413,0
T010,109,5.162,17,9.58,-0.047,0.058,0.388,0
T010,110,5.291,18,10.52,-0.691,0.026,0.398,0
T010,111,4.635,17,10.87,0.177,0.03,0.349,0
T010,112,4.404,15,10.79,-0.093,0.171,0.331,0
T010,113,4.765,15,9.65,0.076,0.077,0.358,0
T010,114,5.911,14,11.66,-0.057,0.143,0.445,0
T010,115,7.35,14,11.45,-0.145,0.154,0.553,0
T010,116,7.317,17,7.45,0.121,0.14,0.55,0
T010,117,6.276,17,11.86,0.453,0.069,0.472,0
T010,118,5.823,19,10.93,-0.11,0.15,0.438,0
T010,119,6.778,13,11.4,0.455,0.021,0.51,0
T010,120,6.364,16,9.93,-0.179,0.067,0.479,0
T010,121,5.64,20,10.64,-0.19,0.034,0.424,0
T010,122,5.732,17,10.23,-0.321,0.053,0.431,0
T010,123,6.242,14,10.43,0.197,0.062,0.47,0
T010,124,5.945,10,12.52,-0.531,0.028,0.447,0
T010,125,4.863,20,10.36,-0.627,0.132,0.366,0
T010,126,5.07,17,11.12,-0.122,0.132,0.381,0
T010,127,5.206,14,11.3,-0.202,0.081,0.392,0
T010,128,5.988,17,9.89,-0.057,0.062,0.45,0
T010,129,5.14,12,10.21,0.001,0.254,0.387,0
T010,130,5.133,16,10.04,0.75,0.102,0.386,0
T010,131,6.262,13,9.88,0.181,0.084,0.471,0
T010,132,7.464,20,11.23,-0.417,0.212,0.561,0
T010,133,5.603,16,9.88,0.432,0.043,0.421,0
T010,134,4.92,11,10.08,0.29,0.113,0.37,0
T010,135,6.403,16,7.42,0.358,0.051,0.482,0
T010,136,5.744,18,9.8,0.397,0.035,0.432,0
T010,137,5.058,20,10.69,0.03,0.089,0.381,0
T010,138,5.413,19,9.99,-0.732,0.103,0.407,0
T010,139,4.692,21,9.09,0.842,0.203,0.353,0
T010,140,6.042,15,9.29,-0.114,0.048,0.455,0
T010,141,6.101,20,10.6,0.154,0.025,0.459,0
T010,142,4.758,18,10.47,-0.024,0.06,0.358,0
T010,143,4.273,13,9.1,-0.21,0.089,0.321,0
T010,144,5.331,21,9.02,0.664,0.113,0.401,0
T010,145,5.545,15,11.36,-0.283,0.061,0.417,0
T010,146,4.534,10,9.65,0.334,0.077,0.341,0
T010,147,5.813,12,10.29,0.05,0.024,0.437,0
T010,148,4.874,15,10.0,0.12,0.146,0.367,0
T010,149,5.737,20,9.64,0.378,0.027,0.432,0
T010,150,5.666,21,9.42,0.076,0.103,0.426,0
T010,151,5.225,14,10.52,0.001,0.135,0.393,0
T010,152,5.819,22,10.95,0.208,0.095,0.438,0
T010,153,5.956,17,10.2,-0.71,0.026,0.448,0
T010,154,4.854,17,9.33,0.12,0.127,0.365,0
T010,155,5.723,17,10.35,-0.051,0.108,0.431,0
T010,156,5.166,23,10.01,0.116,0.126,0.389,0
T010,157,5.2,24,10.76,-0.492,0.066,0.391,0
T010,158,5.042,16,9.45,0.693,0.024,0.379,0
T010,159,4.317,14,10.92,-0.312,0.01,0.325,0
T010,160,5.118,17,9.26,-0.331,0.056,0.385,0
T010,161,4.161,15,10.5,-0.179,0.065,0.313,0
T010,162,5.03,16,10.97,-0.374,0.059,0.378,0
T010,163,5.068,13,11.38,0.189,0.029,0.381,0
T010,164,5.273,14,9.73,-0.182,0.06,0.397,0
T010,165,5.453,13,9.63,0.024,0.023,0.41,0
T010,166,4.076455,21,8.83,-0.061,0.152,0.288,0
T010,167,5.546,18,9.29,0.157,0.023,0.417,0
T010,168,6.243,17,9.8,0.144,0.243,0.47,0
T010,169,4.826,19,9.51,0.001,0.22,0.363,0
T010,170,5.717,20,10.13,0.29,0.057,0.43,0
T010,171,4.195,17,10.68,0.207,0.071,0.316,0
T010,172,5.263,13,12.41,0.215,0.112,0.396,0
T010,173,5.19,18,9.04,0.62,0.125,0.39,0
T010,174,6.656,18,9.69,-0.439,0.131,0.501,0
T010,175,4.517,18,10.2,-0.009,0.225,0.34,0
T010,176,5.413,14,9.94,-0.82,0.108,0.407,0
T010,177,5.419,16,11.78,0.485,0.063,0.408,0
T010,178,5.715,20,9.99,0.162,0.045,0.43,0
T010,179,4.498,12,11.32,-0.455,0.111,0.338,0
T010,180,6.114,14,9.49,-0.094,0.169,0.46,0
T010,181,6.166,11,10.64,-0.018,0.201,0.464,0
T010,182,5.083,18,10.06,0.078,0.134,0.382,0
T010,183,4.434,21,10.89,0.055,0.071,0.334,0
T010,184,5.511,22,11.45,-0.024,0.011,0.415,0
T010,185,5.383,17,11.34,-0.155,0.045,0.405,0
T010,186,6.057,22,11.27,0.273,0.09,0.456,0
T010,187,4.464,16,11.69,-0.494,0.029,0.336,0
T010,188,5.685,15,11.68,0.297,0.074,0.428,0
T010,189,4.076455,19,11.09,-0.922,0.138,0.302,0
T010,190,6.642,20,9.52,0.137,0.256,0.5,0
T010,191,4.831,22,9.92,-0.556,0.062,0.363,0
T010,192,4.353,15,10.75,0.281,0.055,0.327,0
T010,193,5.732,15,10.87,-0.165,0.068,0.431,0
T010,194,4.801,13,9.94,0.266,0.133,0.361,0
T010,195,4.586,15,9.1,0.544,0.203,0.345,0
T010,196,4.845,20,10.81,0.414,0.039,0.364,0
T010,197,6.158,10,9.93,-0.247,0.056,0.463,0
T010,198,5.18,23,11.78,-0.125,0.066,0.39,0
T010,199,4.688,10,10.0,0.427,0.066,0.353,0
T010,200,6.027,17,11.37,0.506,0.128,0.453,0
T010,201,5.568,17,9.54,-0.037,0.137,0.419,0
T010,202,5.85,18,10.84,-0.474,0.099,0.44,0
T010,203,5.752,19,10.45,0.355,0.017,0.433,0
T010,204,5.192,15,8.76,-0.109,0.147,0.391,0
T010,205,4.54,16,9.83,0.167,0.058,0.342,0
T010,206,5.685,22,11.05,0.379,0.018,0.428,0
T010,207,5.299,17,9.77,0.075,0.066,0.399,0
T010,208,5.76,16,8.31,0.206,0.034,0.433,0
T010,209,6.787,14,9.08,0.13,0.093,0.511,0
T010,210,4.524,15,10.18,0.278,0.039,0.34,0
T010,211,4.796,19,11.38,0.166,0.007,0.361,0
T010,212,6.087,12,11.75,0.376,0.046,0.458,0
T010,213,5.673,20,10.31,0.26,0.1,0.427,0
T010,214,4.101,17,9.88,-0.48,0.082,0.309,0
T010,215,5.702,20,12.61,0.578,0.088,0.429,0
T010,216,4.509,17,10.89,-0.693,0.014,0.339,0
T010,217,5.627,20,10.18,0.024,0.161,0.423,0
T010,218,4.631,21,11.03,-0.445,0.077,0.348,0
T010,219,6.42,20,10.58,0.501,0.049,0.483,0
T010,220,5.716,18,9.47,-0.384,0.101,0.43,0
T010,221,6.362,13,11.65,-0.452,0.025,0.479,0
T010,222,4.199,19,9.04,0.476,0.077,0.316,0
T010,223,5.427,13,11.75,-0.412,0.117,0.408,0
T010,224,5.306,14,9.95,-0.603,0.065,0.399,0
T010,225,4.592,16,10.6,-0.291,0.092,0.345,0
T010,226,5.112,15,11.84,-0.443,0.013,0.385,0
T010,227,4.79,22,10.42,-0.046,0.04,0.36,0
T010,228,5.631,19,12.08,0.246,0.124,0.424,0
T010,229,5.301,17,10.0,0.202,0.096,0.399,0
T010,230,5.152,18,11.81,-0.381,0.197,0.388,0
T010,231,5.277,13,11.3,-0.516,0.014,0.397,0
T010,232,5.953,16,11.73,-0.066,0.141,0.448,0
T010,233,5.757,16,12.3,0.76,0.107,0.433,0
T010,234,4.57,13,8.13,0.067,0.152,0.344,0
T010,235,4.656,17,9.36,-0.042,0.043,0.35,0
T010,236,4.819,17,10.12,0.012,0.129,0.363,0
T010,237,4.914,17,10.03,0.6,0.278,0.37,0
T010,238,4.524,22,11.08,0.128,0.182,0.34,0
T010,239,4.924,20,11.08,-0.075,0.174,0.37,0
T010,240,5.918,17,10.22,-0.006,0.041,0.445,0
T010,241,4.89,16,10.45,0.003,0.142,0.368,0
T010,242,5.011,15,12.54,-0.308,0.01,0.377,0
T010,243,4.632,17,8.35,0.479,0.012,0.348,0
T010,244,6.264,15,9.93,0.165,0.138,0.471,0
T010,245,5.288,18,12.43,-0.097,0.055,0.398,0
T010,246,6.02,15,10.58,0.845,0.132,0.453,0
T010,247,4.676,17,10.1,0.467,0.029,0.352,0
T010,248,4.076455,17,10.25,0.346,0.162,0.255,0
T010,249,6.396,20,10.67,0.859,0.048,0.481,0
T011,0,11.715,13,10.32,0.306,0.06,0.353,0
T011,1,11.223,11,8.95,-0.353,0.086,0.339,0
T011,2,10.788,10,8.65,0.315,0.119,0.325,0
T011,3,16.031,9,9.85,-0.2,0.09,0.484,0
T011,4,16.741,12,9.65,0.281,0.219,0.505,0
T011,5,16.323,9,9.93,-0.149,0.205,0.492,0
T011,6,14.99,9,10.9,-0.436,0.068,0.452,0
T011,7,9.765,6,11.36,0.514,0.078,0.295,0
T011,8,12.654,15,9.85,0.104,0.105,0.382,0
T011,9,13.995,14,10.15,0.287,0.088,0.422,0
T011,10,16.721,14,9.5,0.146,0.038,0.504,0
T011,11,18.102,13,9.77,-0.258,0.134,0.546,0
T011,12,13.18,11,9.31,-0.167,0.051,0.398,0
T011,13,17.122,11,11.87,0.097,0.153,0.517,0
T011,14,14.224,7,10.08,0.373,0.11,0.429,0
T011,15,17.922,12,9.52,0.391,0.066,0.541,0
T011,16,15.647,13,9.85,-0.453,0.087,0.472,0
T011,17,13.076,9,11.59,-0.144,0.034,0.394,0
T011,18,12.337,12,11.55,0.201,0.076,0.372,0
T011,19,14.432,11,9.06,0.387,0.179,0.435,0
T011,20,15.016,13,13.53,-0.129,0.17,0.453,0
T011,21,13.28,16,9.33,-0.069,0.053,0.401,0
T011,22,11.998,16,8.62,0.01,0.07,0.362,0
T011,23,13.043,17,9.62,0.964,0.042,0.393,0
T011,24,16.009,14,10.0,0.586,0.029,0.483,0
T011,25,13.006,12,11.33,0.103,0.028,0.392,0
T011,26,13.802,17,10.74,-0.324,0.042,0.416,0
T011,27,12.824,14,8.73,-0.09,0.136,0.387,0
T011,28,13.684,9,11.48,0.067,0.051,0.413,0
T011,29,11.663,14,10.74,0.413,0.071,0.352,0
T011,30,13.893,11,9.21,0.548,0.131,0.419,0
T011,31,11.665,11,11.77,-0.475,0.035,0.352,0
T011,32,11.109,7,10.3,0.311,0.239,0.335,0
T011,33,15.021,14,8.98,-0.906,0.085,0.453,0
T011,34,11.771,10,11.59,-0.379,0.055,0.355,0
T011,35,12.107,12,11.84,-0.414,0.117,0.365,0
T011,36,17.487,12,10.4,-0.144,0.092,0.528,0
T011,37,11.115,15,10.2,0.403,0.038,0.335,0
T011,38,15.47,8,11.3,0.181,0.063,0.467,0
T011,39,14.714,10,10.55,-1.122,0.012,0.444,0
T011,40,13.154,11,9.21,-0.7,0.011,0.397,0
T011,41,13.965,12,10.24,0.04,0.047,0.421,0
T011,42,16.559,11,9.47,-0.237,0.085,0.5,0
T011,43,6.238,12,9.26,0.333,0.158,0.188,0
T011,44,11.639,13,8.55,0.595,0.091,0.351,0
T011,45,15.29,12,10.77,0.027,0.111,0.461,0
T011,46,14.066,14,13.01,0.718,0.014,0.424,0
T011,47,14.183,5,8.69,0.894,0.077,0.428,0
T011,48,12.696,8,9.41,-0.178,0.136,0.383,0
T011,49,11.522,10,10.61,-0.119,0.06,0.348,0
T011,50,12.014,7,9.49,-0.383,0.162,0.362,0
T011,51,13.527,12,10.99,0.212,0.132,0.408,0
T011,52,12.188,8,11.01,-0.247,0.157,0.368,0
T011,53,16.112,11,10.36,0.073,0.061,0.486,0
T011,54,17.162,11,11.36,0.439,0.096,0.518,0
T011,55,10.143,7,11.71,-1.126,0.087,0.306,0
T011,56,13.957,13,12.96,0.056,0.143,0.421,0
T011,57,13.823,18,10.46,-0.335,0.044,0.417,0
T011,58,14.283,9,10.64,-0.344,0.047,0.431,0
T011,59,19.018,13,11.7,-0.299,0.165,0.574,0
T011,60,14.64,9,9.33,0.261,0.06,0.442,0
T011,61,14.312,14,9.43,-0.176,0.15,0.432,0
T011,62,13.202,14,8.22,-0.457,0.033,0.398,0
T011,63,13.633,11,10.55,0.443,0.057,0.411,0
T011,64,13.194,7,9.9,-0.374,0.03,0.398,0
T011,65,13.768,11,9.58,-0.194,0.082,0.415,0
T011,66,14.422,4,10.29,0.445,0.103,0.435,0
T011,67,10.445,11,11.84,0.014,0.205,0.315,0
T011,68,12.731,16,11.44,0.971,0.089,0.384,0
T011,69,10.965,14,8.32,-0.316,0.095,0.331,0
T011,70,16.381,10,11.81,0.753,0.072,0.494,0
T011,71,15.883,14,9.65,-0.396,0.035,0.479,0
T011,72,15.053,13,10.34,0.438,0.165,0.454,0
T011,73,15.973,13,11.9,-0.302,0.061,0.482,0
T011,74,7.75,11,11.35,-0.133,0.148,0.234,0
T011,75,14.059,12,11.1,0.506,0.054,0.424,0
T011,76,15.634,13,12.03,-0.363,0.05,0.472,0
T011,77,9.71,14,11.41,-0.011,0.043,0.293,0
T011,78,12.709,11,10.67,0.675,0.072,0.383,0
T011,79,12.414,8,10.56,-0.45,0.104,0.375,0
